id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction,Sleep Duration,Dietary Habits,Degree,Work/Study Hours,Financial Stress
60625,1,21,17,11,3,0,9,3,0,1,1,21,9,4
60627,1,32,16,11,3,0,6,4,0,0,1,19,10,3
60635,1,18,8,11,5,0,7,1,0,2,3,11,12,5
60636,0,29,14,11,5,0,6,3,0,2,1,25,11,2
60640,1,25,6,11,3,0,7,5,0,0,1,0,11,3
60642,1,24,50,11,5,0,8,1,0,3,1,16,3,5
60655,1,19,18,11,4,0,5,5,0,1,0,11,11,5
60656,1,21,32,11,5,0,7,3,0,0,3,17,11,3
60657,0,26,17,11,3,0,9,4,0,3,1,10,10,3
60661,0,20,9,11,3,0,8,4,0,0,3,11,10,3
60662,1,21,14,11,3,0,8,1,0,3,1,0,5,3
60664,1,33,17,11,4,0,9,1,0,0,1,19,11,2
60666,0,28,40,11,3,0,9,5,0,0,0,0,11,1
60673,0,30,15,11,3,0,5,1,0,2,3,2,4,3
60676,0,31,24,11,5,0,8,2,0,3,1,2,5,3
60684,1,32,32,11,4,0,7,4,0,1,0,5,9,1
60695,1,18,2,11,5,0,7,4,0,1,1,11,6,5
60709,1,27,1,11,3,0,7,3,0,2,0,27,11,4
60715,1,21,39,11,5,0,5,1,0,3,1,21,12,3
60720,1,21,17,11,4,0,5,4,0,1,3,11,5,2
60723,0,20,17,11,3,0,6,4,0,2,1,11,3,3
60732,1,25,45,11,2,0,5,2,0,2,3,21,10,4
60734,0,25,32,11,3,0,8,4,0,3,0,9,1,3
60747,1,29,46,11,3,0,5,3,0,1,1,10,2,2
60749,0,19,24,11,5,0,7,5,0,3,3,11,5,5
60769,0,34,50,11,1,0,8,3,0,3,1,21,5,1
60776,0,29,50,11,3,0,5,2,0,0,3,3,6,1
60778,1,23,21,11,3,0,5,3,0,3,3,17,8,4
60779,0,29,21,11,3,0,8,4,0,1,1,5,8,1
60796,1,28,40,11,3,0,5,3,0,0,1,9,8,3
60801,1,32,24,11,5,0,8,2,0,1,3,21,12,2
60817,0,20,8,11,5,0,9,4,0,0,3,11,5,5
60818,0,32,38,11,5,0,8,1,0,2,1,17,10,5
60825,1,24,50,11,3,0,7,4,0,3,3,0,8,5
60833,1,23,1,11,4,0,6,2,0,0,0,17,11,3
60837,1,20,24,11,3,0,8,4,0,2,1,11,8,1
60838,1,33,14,11,4,0,8,4,0,1,0,4,6,3
60843,1,32,50,11,3,0,8,2,0,1,3,4,11,2
60851,1,18,24,11,3,0,5,3,0,2,3,11,4,5
60852,0,28,51,11,1,0,5,3,0,3,3,1,8,1
60854,1,33,16,11,3,0,5,3,0,2,1,12,9,4
60860,1,21,46,11,3,0,8,5,0,1,3,0,4,3
60862,1,28,3,11,5,0,8,2,0,1,1,4,9,1
60868,0,19,50,11,3,0,9,5,0,0,0,11,6,4
60869,1,24,46,11,5,0,6,2,0,1,3,11,10,5
60870,0,21,50,11,1,0,6,2,0,1,3,17,10,4
60878,0,20,44,11,3,0,8,4,0,2,1,11,5,3
60881,0,20,15,11,4,0,9,3,0,1,3,11,9,5
60893,0,18,29,11,3,0,6,3,0,0,1,11,11,4
60894,0,22,40,11,4,0,6,3,0,1,3,7,4,2
60898,1,33,25,11,4,0,8,4,0,3,0,25,4,4
60902,1,26,45,11,4,0,9,1,0,3,1,17,5,5
60904,0,24,3,11,2,0,8,4,0,3,3,6,5,5
60910,0,18,14,11,4,0,6,3,0,0,1,11,7,1
60920,1,21,45,11,1,0,8,4,0,1,1,21,9,5
60924,1,21,1,11,5,0,9,3,0,1,3,11,6,5
60925,1,25,1,11,3,0,9,4,0,1,0,2,9,4
60928,0,24,25,11,3,0,5,1,0,3,0,10,9,3
60933,1,26,33,11,2,0,9,2,0,0,3,2,10,4
60935,0,26,25,11,2,0,6,4,0,2,1,5,2,1
60944,0,28,48,11,2,0,6,5,0,0,3,22,7,5
60949,0,33,39,11,5,0,8,2,0,1,1,20,11,5
60952,1,34,39,11,1,0,6,1,0,2,0,1,2,2
60955,0,24,8,11,5,0,8,2,0,3,1,8,8,4
60958,1,30,38,11,2,0,5,5,0,1,1,15,0,1
60984,1,18,1,11,5,0,6,4,0,2,0,11,7,5
60987,1,27,49,11,1,0,7,3,0,2,3,1,10,4
60991,0,18,21,11,3,0,5,5,0,3,1,11,2,5
60992,0,31,32,11,5,0,5,3,0,1,3,24,8,5
60994,1,21,49,11,1,0,6,5,0,1,3,21,8,4
60995,0,20,3,11,3,0,7,3,0,3,0,11,12,3
60999,0,18,44,11,1,0,9,2,0,1,1,11,8,3
61003,1,28,37,11,1,0,5,2,0,1,1,21,2,2
61005,0,30,29,11,5,0,7,5,0,1,1,10,11,2
61015,0,25,24,11,5,0,7,2,0,3,3,24,12,3
61024,1,29,39,11,2,0,9,5,0,3,1,19,2,4
61034,1,19,25,11,5,0,5,2,0,3,1,11,2,5
61036,0,22,15,11,3,0,9,1,0,1,0,8,5,5
61044,0,19,50,11,5,0,8,4,0,1,3,11,11,1
61045,0,27,51,11,4,0,5,5,0,3,0,20,8,1
61047,0,26,5,11,4,0,8,3,0,2,0,23,6,3
61053,0,21,29,11,3,0,9,5,0,0,0,0,2,4
61054,1,27,38,11,1,0,9,2,0,2,3,18,3,5
61061,1,23,37,11,1,0,7,3,0,0,1,14,6,3
61067,1,24,49,11,3,0,7,2,0,0,3,4,10,4
61071,0,19,46,11,4,0,9,1,0,2,1,11,7,5
61074,1,22,11,11,3,0,8,3,0,2,0,2,11,5
61087,1,19,21,11,5,0,8,2,0,2,0,11,1,4
61094,0,25,18,11,5,0,6,4,0,2,3,27,6,4
61095,1,18,33,11,4,0,7,2,0,2,3,11,3,5
61097,0,29,14,11,3,0,5,1,0,3,1,4,2,2
61102,1,21,17,11,4,0,6,3,0,2,0,15,9,1
61121,1,19,38,11,4,0,6,1,0,1,1,11,8,5
61128,0,24,50,11,3,0,8,2,0,2,3,3,12,4
61130,0,29,15,11,2,0,6,5,0,2,1,15,10,3
61132,0,29,45,11,2,0,7,2,0,3,0,19,0,2
61140,1,25,24,11,2,0,9,4,0,3,1,10,8,1
61142,0,31,6,11,5,0,5,4,0,1,1,3,12,5
61144,0,20,14,11,1,0,8,1,0,0,0,11,9,2
61146,1,31,29,11,5,0,8,5,0,2,0,3,4,1
61160,1,29,8,11,5,0,6,3,0,1,1,21,2,4
61161,0,33,5,11,3,0,9,1,0,1,0,18,12,1
61163,1,29,18,11,5,0,5,1,0,1,0,15,10,5
61167,0,23,39,11,1,0,5,2,0,3,1,6,6,3
61183,0,22,9,11,1,0,9,2,0,1,3,0,5,4
61187,1,21,16,11,1,0,7,3,0,2,1,1,6,1
61192,1,23,14,11,3,0,9,1,0,1,0,6,9,5
61203,0,28,49,11,5,0,6,1,0,3,1,20,0,4
61204,1,33,51,11,4,0,5,5,0,2,3,25,5,4
61207,1,29,5,11,2,0,6,4,0,0,0,23,8,3
61216,0,25,50,11,2,0,9,2,0,2,0,7,4,1
61219,0,23,17,1,3,0,9,4,0,1,0,9,10,3
61226,1,24,16,11,2,0,8,1,0,2,3,10,9,5
61229,0,33,29,11,1,0,9,4,0,3,1,2,0,2
61235,0,23,17,11,1,0,5,4,0,2,0,7,4,1
61241,0,20,24,11,5,0,8,2,0,3,3,11,11,4
61242,1,18,50,11,2,0,6,4,0,0,1,11,2,2
61245,0,24,14,11,5,0,8,4,0,2,0,2,6,3
61253,0,24,17,11,5,0,5,3,0,3,3,9,3,2
61254,1,27,44,11,5,0,7,1,0,1,3,12,8,5
61255,1,25,24,11,3,0,8,3,0,3,3,10,12,4
61257,1,22,3,11,1,0,8,1,0,0,0,6,9,1
61260,1,24,16,11,2,0,7,3,0,1,3,1,5,2
61268,0,19,48,11,4,0,7,5,0,2,1,11,9,4
61271,0,34,50,11,3,0,8,2,0,2,3,25,12,5
61278,0,24,37,11,3,0,9,1,0,2,0,4,8,1
61279,1,26,39,11,5,0,8,1,0,3,3,17,10,2
61281,0,34,16,11,5,0,5,2,0,3,1,27,10,4
61284,0,29,33,11,4,0,8,5,0,3,1,7,12,1
61292,0,20,25,11,4,0,8,1,0,3,3,11,10,3
61312,1,19,8,11,5,0,8,3,0,2,3,11,10,1
61317,0,26,24,11,5,0,7,2,0,2,0,7,2,3
61331,0,21,5,11,5,0,9,2,0,2,0,2,12,1
61341,0,28,16,11,4,0,7,3,0,0,1,0,11,5
61343,0,26,11,11,3,0,5,2,0,0,3,27,4,5
61346,0,29,48,11,5,0,6,2,0,0,3,1,8,2
61358,0,22,32,11,2,0,5,5,0,1,3,0,6,2
61362,0,32,39,11,4,0,8,1,0,0,1,17,10,5
61376,1,33,17,11,4,0,7,2,0,2,1,2,5,5
61381,0,28,29,11,4,0,7,5,0,2,3,10,4,3
61382,1,28,44,11,3,0,9,1,0,1,1,27,0,1
61385,0,31,44,11,2,0,5,1,0,1,3,12,7,2
61391,0,32,38,11,3,0,8,2,0,2,0,19,0,1
61396,0,32,50,11,3,0,7,3,0,1,3,27,6,3
61401,0,22,14,11,2,0,5,5,0,1,1,6,2,5
61405,0,28,48,11,2,0,8,4,0,3,0,16,11,1
61411,1,31,44,11,1,0,6,2,0,1,1,21,0,4
61423,0,21,15,11,1,0,6,1,0,2,0,24,4,1
61443,1,19,24,11,4,0,9,4,0,3,3,11,3,2
61444,0,24,14,11,1,0,9,1,0,1,1,2,5,2
61446,1,33,24,11,5,0,9,1,0,1,3,1,10,5
61452,0,28,24,11,1,0,7,1,0,3,1,0,9,3
61458,1,31,38,11,3,0,5,4,0,2,3,13,10,1
61464,1,23,32,11,3,0,6,3,0,0,3,1,11,5
61468,0,29,38,11,3,0,7,2,0,2,0,14,10,2
61472,1,23,32,11,1,0,6,5,0,0,1,26,7,1
61473,1,23,21,11,2,0,5,5,0,2,1,1,9,5
61474,0,21,18,11,1,0,5,5,0,3,1,21,10,4
61475,1,21,45,11,3,0,9,3,0,3,1,2,11,3
61477,0,34,15,11,1,0,5,5,0,0,1,24,10,4
61480,0,25,21,11,3,0,8,3,0,1,3,10,4,1
61486,0,30,8,11,3,0,8,1,0,0,0,27,12,3
61491,1,27,3,11,5,0,9,4,0,0,3,11,12,4
61498,1,24,33,11,3,0,8,1,0,2,3,1,6,5
61504,1,25,44,11,2,0,8,1,0,1,3,17,4,4
61513,0,32,38,11,5,0,6,2,0,1,1,20,7,4
61526,1,31,38,11,1,0,5,2,0,1,3,13,11,2
61530,1,25,32,11,3,0,9,3,0,2,0,10,12,4
61533,1,26,40,11,2,0,5,5,0,2,3,1,0,3
61543,0,27,5,11,5,0,8,3,0,2,1,6,11,1
61548,1,20,25,11,4,0,5,1,0,1,0,11,10,4
61554,0,32,18,11,4,0,5,3,0,1,1,22,5,3
61556,0,27,9,11,3,0,5,2,0,0,0,4,8,5
61557,1,20,8,11,3,0,6,4,0,2,1,11,6,5
61560,1,29,44,11,5,0,6,3,0,0,3,1,10,5
61566,1,31,38,11,2,0,5,5,0,2,3,11,5,1
61579,1,22,46,11,3,0,8,5,0,2,3,0,6,4
61580,1,19,6,11,3,0,7,2,0,1,3,11,12,5
61584,1,32,44,11,3,0,9,4,0,0,0,4,8,4
61592,0,31,1,11,2,0,9,2,0,2,1,2,8,1
61601,0,34,14,11,3,0,7,4,0,0,1,16,5,5
61603,1,31,9,11,1,0,7,1,0,2,0,22,10,1
61606,1,25,49,11,5,0,7,1,0,1,3,18,10,3
61611,0,20,48,11,2,0,7,5,0,1,1,11,12,5
61612,0,24,6,11,5,0,7,4,0,1,3,17,10,5
61616,1,22,46,11,2,0,8,4,0,3,3,9,8,2
61620,1,28,49,11,2,0,5,2,0,2,3,27,11,5
61621,0,18,6,11,5,0,9,3,0,0,3,11,12,2
61623,1,19,40,11,4,0,7,3,0,2,1,11,0,5
61629,1,31,17,11,3,0,8,3,0,0,3,20,12,1
61630,0,19,51,11,5,0,7,2,0,3,1,11,3,5
61633,0,34,5,11,5,0,8,3,0,1,0,21,11,5
61640,0,31,49,11,3,0,8,1,0,1,1,15,8,1
61643,1,30,29,11,3,0,7,4,0,0,3,16,0,4
61645,1,26,45,11,5,0,5,1,0,0,0,3,12,5
61649,0,19,8,11,2,0,6,2,0,0,1,11,10,4
61658,0,21,44,11,2,0,5,5,0,0,0,18,4,4
61659,1,29,32,11,3,0,8,2,0,0,0,22,11,5
61660,1,34,38,11,3,0,9,5,0,0,1,4,9,3
61666,0,20,6,11,5,0,6,4,0,2,1,11,2,2
61670,0,22,50,11,3,0,9,1,0,2,1,19,12,2
61671,0,18,3,11,5,0,9,2,0,2,0,11,9,3
61682,1,30,39,11,3,0,5,5,0,1,0,14,7,5
61686,1,24,6,11,3,0,7,5,0,3,0,2,10,5
61688,1,20,44,11,5,0,8,4,0,2,1,11,0,5
61697,1,18,17,11,5,0,9,5,0,1,1,11,3,2
61729,1,19,2,11,4,0,6,3,0,2,3,10,10,5
61731,0,28,3,11,4,0,9,3,0,0,1,15,4,3
61739,1,28,18,11,3,0,6,1,0,1,1,2,10,1
61742,0,20,29,11,4,0,5,5,0,0,0,11,3,2
61746,0,27,50,11,2,0,8,3,0,0,1,1,3,4
61748,1,24,37,11,1,0,6,3,0,3,3,5,11,5
61751,1,33,14,11,3,0,7,4,0,2,3,6,2,2
61755,1,30,44,11,1,0,8,1,0,3,3,17,8,1
61756,1,21,29,11,3,0,8,1,0,1,0,21,2,1
61766,0,24,45,11,5,0,8,1,0,0,0,10,12,5
61773,1,29,18,11,3,0,6,2,0,1,1,1,6,1
61779,1,22,48,11,1,0,8,4,0,3,1,2,12,5
61783,1,29,1,11,3,0,5,1,0,0,3,25,0,3
61787,0,22,6,11,3,0,8,3,0,0,1,19,6,4
61792,0,18,50,11,4,0,5,4,0,3,3,11,7,5
61824,1,23,40,11,5,0,8,2,0,2,3,7,0,1
61825,0,24,8,11,3,0,8,3,0,3,0,9,2,5
61826,0,28,44,11,3,0,9,5,0,0,3,7,1,1
61829,0,26,16,11,1,0,9,3,0,1,1,17,5,1
61833,0,34,29,11,3,0,8,4,0,0,0,7,4,4
61838,0,20,45,11,5,0,9,1,0,1,3,11,3,4
61854,0,32,25,11,4,0,7,3,0,1,3,5,10,1
61855,1,21,51,11,1,0,9,3,0,3,1,2,7,1
61857,0,25,45,11,3,0,5,2,0,2,1,3,4,2
61861,1,30,29,11,3,0,6,4,0,2,3,21,8,1
61871,0,33,3,11,1,0,5,4,0,1,3,11,8,2
61874,1,34,51,11,3,0,5,2,0,1,0,6,7,3
61877,0,19,5,11,2,0,7,2,0,1,1,11,4,4
61879,0,20,2,11,3,0,6,4,0,2,0,11,11,1
61881,1,21,39,11,1,0,6,4,0,2,3,14,10,5
61885,0,27,39,11,4,0,5,4,0,2,1,11,8,4
61888,0,24,48,11,2,0,5,4,0,2,0,0,3,1
61896,1,29,16,11,3,0,7,1,0,3,0,9,10,2
61903,0,19,17,11,2,0,6,5,0,1,0,11,2,4
61906,0,29,39,11,2,0,8,4,0,2,1,14,11,5
61912,0,25,16,11,4,0,8,3,0,3,0,25,4,5
61921,1,30,33,11,4,0,7,1,0,2,3,9,3,5
61927,0,32,29,11,3,0,7,1,0,2,3,15,6,4
61929,1,30,25,11,5,0,9,4,0,2,0,0,9,2
61930,1,29,44,11,1,0,7,3,0,2,1,2,10,1
61931,1,18,16,11,3,0,6,1,0,3,0,11,6,1
61943,0,32,16,11,4,0,7,2,0,3,1,7,8,3
61945,0,25,6,11,4,0,9,4,0,3,0,2,5,2
61954,1,25,45,11,3,0,6,3,0,0,3,10,12,1
61966,1,21,46,11,3,0,9,2,0,1,0,25,8,5
61983,0,18,25,11,5,0,8,5,0,0,0,11,12,5
61985,0,20,29,11,3,0,9,5,0,0,3,11,10,3
61994,0,24,1,11,2,0,5,3,0,2,3,20,11,5
62001,1,29,45,11,1,0,9,1,0,0,1,14,4,2
62002,0,31,6,11,1,0,7,3,0,2,3,5,6,1
62004,1,19,11,11,2,0,9,4,0,2,3,11,12,4
62007,0,29,49,11,5,0,5,1,0,2,0,10,8,5
62008,0,34,17,11,1,0,5,3,0,2,1,22,11,2
62023,0,31,15,11,4,0,8,5,0,3,3,18,11,5
62033,1,20,25,11,3,0,5,4,0,0,1,11,3,3
62038,0,33,15,11,3,0,7,4,0,1,0,8,12,3
62046,0,23,38,11,2,0,5,5,0,2,3,25,11,5
62055,1,24,29,11,5,0,9,1,0,0,3,6,8,3
62059,0,22,32,11,5,0,7,5,0,1,1,21,10,5
62063,0,31,50,11,3,0,5,3,0,2,0,15,12,3
62066,1,25,1,11,2,0,9,4,0,2,1,11,6,4
62074,1,21,25,11,5,0,5,1,0,3,3,6,10,2
62078,1,20,45,11,2,0,5,3,0,3,3,11,7,4
62079,1,27,9,11,2,0,6,3,0,1,0,22,10,3
62089,0,20,44,11,4,0,7,1,0,0,3,11,7,3
62093,1,19,25,11,4,0,5,5,0,2,3,11,10,2
62107,0,24,15,11,5,0,9,4,0,1,1,2,7,3
62112,1,19,5,11,3,0,9,1,0,2,3,11,11,5
62115,1,31,49,11,1,0,7,2,0,2,3,10,12,1
62122,1,18,5,11,5,0,8,4,0,1,1,11,11,2
62131,0,24,3,11,2,0,9,1,0,0,0,2,12,4
62136,0,21,11,11,3,0,8,1,0,2,3,0,10,4
62141,1,27,24,11,1,0,7,5,0,1,3,2,11,2
62142,0,28,25,11,3,0,5,3,0,1,0,3,2,5
62143,1,33,21,11,1,0,6,2,0,3,0,0,12,2
62144,0,30,11,11,4,0,5,3,0,1,0,12,4,1
62145,1,20,46,11,3,0,8,4,0,2,1,11,10,5
62153,1,24,25,11,1,0,8,4,0,0,3,20,11,5
62155,0,32,6,11,3,0,9,5,0,1,0,10,10,4
62156,1,29,24,11,4,0,9,4,0,2,0,1,10,2
62160,1,34,16,11,3,0,9,4,0,1,0,8,3,3
62173,1,25,38,11,4,0,7,3,0,0,3,0,8,4
62183,1,25,50,11,2,0,9,1,0,2,0,9,12,1
62201,0,34,40,11,5,0,6,2,0,2,3,21,3,5
62206,0,28,14,11,5,0,7,2,0,0,1,2,10,2
62208,0,34,15,11,3,0,6,4,0,0,3,1,10,3
62223,0,23,33,11,3,0,7,4,0,3,3,10,8,4
62226,1,19,39,11,5,0,8,5,0,1,3,11,9,3
62245,1,24,16,11,5,0,7,3,0,2,3,21,12,5
62247,1,28,17,11,5,0,8,2,0,2,3,3,12,1
62248,1,24,38,11,2,0,7,3,0,2,3,2,12,1
62250,1,23,1,11,1,0,6,2,0,2,0,12,8,1
62258,0,28,39,11,3,0,6,4,0,1,3,22,11,1
62267,0,28,51,11,3,0,7,2,0,0,3,22,10,3
62272,0,27,32,11,1,0,9,4,0,3,0,18,7,1
62275,1,29,17,11,5,0,9,2,0,2,1,15,8,4
62286,1,21,16,11,4,0,5,1,0,1,3,4,4,4
62294,1,25,1,11,5,0,8,2,0,1,3,10,11,5
62296,1,25,38,11,4,0,9,3,0,3,0,2,9,5
62298,1,29,40,11,3,0,9,1,0,0,1,13,10,5
62300,1,29,44,11,2,0,7,4,0,3,1,2,1,2
62301,1,18,15,11,5,0,5,4,0,1,3,11,10,4
62305,0,31,49,11,2,0,9,4,0,2,3,13,7,1
62311,0,34,2,11,4,0,9,4,0,0,0,3,12,3
62317,0,33,8,11,5,0,8,2,0,0,1,5,12,3
62318,1,29,44,11,2,0,8,2,0,3,0,25,7,2
62320,1,25,16,11,4,0,8,3,0,0,3,24,1,4
62322,1,24,17,11,2,0,5,2,0,0,1,9,8,1
62340,1,18,29,11,3,0,9,5,0,2,1,11,9,2
62341,0,19,17,11,3,0,9,1,0,0,1,11,4,2
62342,1,32,1,11,3,0,9,2,0,1,1,4,8,2
62344,0,29,2,11,1,0,8,3,0,2,3,2,10,3
62345,1,30,14,11,5,0,5,4,0,1,3,2,12,3
62349,1,25,32,11,3,0,9,3,0,1,3,0,6,3
62354,1,33,17,11,3,0,5,5,0,1,0,19,11,1
62355,1,34,38,11,1,0,7,2,0,0,1,17,11,2
62360,1,33,18,11,3,0,6,4,0,1,0,21,3,1
62363,0,33,17,11,4,0,7,3,0,0,0,9,0,3
62364,1,31,33,11,3,0,9,2,0,1,3,16,10,2
62370,1,31,25,11,1,0,7,2,0,0,0,17,2,1
62373,0,29,51,11,3,0,5,4,0,1,1,2,10,2
62379,1,18,8,11,4,0,5,4,0,3,3,11,11,4
62382,1,24,14,11,5,0,8,2,0,0,1,0,12,1
62383,0,34,1,11,1,0,5,2,0,1,1,21,3,2
62388,0,31,51,11,1,0,7,1,0,1,0,5,10,3
62391,0,33,38,11,5,0,5,5,0,2,1,20,5,1
62394,1,19,1,11,1,0,9,5,0,0,3,11,4,5
62397,1,23,24,11,1,0,6,1,0,1,3,0,8,1
62400,1,28,50,11,3,0,6,4,0,0,3,7,4,1
62404,1,31,39,11,3,0,9,2,0,0,0,11,12,1
62406,0,31,48,11,2,0,7,2,0,0,3,17,10,5
62410,0,34,11,3,5,0,6,4,0,1,1,18,5,5
62415,0,36,17,11,1,0,9,5,0,0,1,1,0,4
62419,0,22,50,11,1,0,9,4,0,2,0,9,7,4
62423,1,33,17,11,2,0,7,3,0,0,1,8,10,4
62436,0,29,51,11,3,0,7,5,0,2,1,20,3,5
62444,1,31,38,11,5,0,5,5,0,3,1,11,9,2
62447,1,27,39,11,5,0,7,3,0,2,3,0,2,5
62448,1,23,38,11,4,0,8,1,0,0,1,14,0,5
62451,1,28,14,11,2,0,9,5,0,1,0,5,4,1
62455,0,32,17,11,3,0,6,1,0,3,0,25,12,5
62457,1,23,18,11,2,0,8,2,0,2,3,20,7,1
62458,0,23,50,11,4,0,9,4,0,2,0,2,11,4
62467,0,20,45,11,4,0,7,3,0,2,1,11,2,5
62470,1,26,5,11,2,0,6,4,0,3,1,2,0,2
62486,1,26,5,11,3,0,8,4,0,3,0,21,4,2
62490,1,32,15,11,3,0,8,4,0,1,1,21,11,5
62491,0,33,25,11,2,0,5,3,0,0,0,0,7,1
62492,0,23,16,11,2,0,8,2,0,0,1,21,2,4
62502,1,28,16,11,4,0,7,2,0,0,1,4,11,4
62505,1,32,25,11,4,0,7,2,0,2,3,5,10,5
62510,0,21,48,11,5,0,6,1,0,1,3,0,6,5
62515,1,29,1,11,3,0,8,4,0,3,3,3,10,4
62517,1,32,14,11,3,0,8,1,0,3,1,7,10,4
62518,1,20,25,11,5,0,5,2,0,3,3,11,4,3
62527,0,18,32,11,3,0,8,1,0,1,1,11,7,1
62537,1,18,45,11,5,0,9,3,0,2,1,11,7,2
62541,0,32,50,11,5,0,5,2,0,2,3,12,5,5
62547,1,28,45,11,1,0,7,1,0,3,1,21,5,1
62558,0,29,24,11,3,0,6,3,0,1,3,3,10,1
62560,1,32,24,11,4,0,8,2,0,2,3,22,5,5
62561,0,26,14,11,1,0,9,1,0,2,0,6,7,4
62562,0,20,50,11,3,0,6,4,0,0,3,11,12,2
62566,1,18,14,11,5,0,7,3,0,1,0,11,8,3
62574,1,29,24,11,2,0,8,5,0,0,3,7,9,3
62577,0,21,33,11,3,0,6,4,0,0,0,17,2,4
62580,1,33,9,11,3,0,9,4,0,0,1,21,3,4
62581,1,23,18,11,2,0,5,2,0,1,3,7,0,2
62583,1,25,50,11,2,0,6,2,0,0,1,7,12,2
62590,0,22,50,11,3,0,8,1,0,1,3,7,7,5
62599,0,25,17,11,1,0,6,1,0,1,1,16,6,5
62605,1,27,21,11,4,0,8,4,0,3,3,4,4,4
62614,1,21,18,11,2,0,9,2,0,2,0,18,5,4
62618,0,22,50,11,4,0,5,3,0,0,3,7,2,4
62621,1,31,49,11,3,0,6,2,0,1,3,22,12,1
62631,1,34,51,11,1,0,9,3,0,1,1,2,6,3
62634,1,34,50,11,1,0,7,5,0,1,3,21,5,3
62640,1,25,24,11,3,0,5,2,0,2,3,0,6,3
62643,1,20,3,11,4,0,8,4,0,1,3,11,4,4
62654,0,18,8,11,3,0,9,2,0,0,1,11,10,5
62658,1,33,50,11,2,0,9,1,0,2,3,10,8,3
62659,1,24,44,11,1,0,6,4,0,1,1,23,8,4
62671,0,22,18,11,3,0,5,4,0,0,1,25,10,1
62674,1,30,32,11,5,0,5,2,0,3,3,2,12,3
62677,1,28,5,11,5,0,8,2,0,0,3,7,8,5
62685,0,26,44,11,2,0,8,3,0,2,1,11,6,2
62686,0,20,45,11,5,0,5,4,0,2,0,11,12,5
62690,1,29,46,11,2,0,9,3,0,3,1,16,12,3
62699,1,23,17,11,5,0,8,3,0,0,1,0,4,5
62714,1,31,39,11,3,0,8,3,0,0,0,17,4,2
62718,0,28,5,11,5,0,7,1,0,2,1,9,11,1
62724,0,24,3,11,5,0,9,2,0,0,1,0,7,5
62732,1,23,48,11,3,0,5,2,0,2,3,17,11,5
62734,1,34,11,11,5,0,5,4,0,2,1,1,8,2
62741,0,20,21,11,1,0,9,5,0,2,3,11,2,5
62743,0,22,1,11,4,0,5,3,0,1,3,11,8,1
62744,1,27,33,11,3,0,5,3,0,1,1,15,11,2
62745,1,19,33,11,2,0,8,3,0,0,3,11,3,2
62746,1,19,3,11,3,0,9,4,0,0,0,11,7,5
62747,0,34,9,11,3,0,9,4,0,2,3,23,12,3
62753,0,24,17,11,3,0,5,4,0,2,3,4,12,1
62754,1,28,2,11,2,0,9,2,0,3,0,1,7,5
62765,0,32,24,11,5,0,8,1,0,2,1,15,7,2
62766,1,18,6,11,5,0,6,3,0,3,0,11,3,4
62776,0,31,14,11,4,0,6,3,0,1,3,15,8,5
62781,1,18,33,11,5,0,9,3,0,1,3,11,4,1
62786,0,24,45,11,4,0,7,5,0,2,0,20,3,2
62789,0,29,45,11,1,0,10,1,0,2,3,12,8,3
62790,1,18,6,11,4,0,5,1,0,3,0,11,8,4
62797,1,31,25,11,1,0,9,5,0,0,1,13,7,2
62816,1,19,18,11,4,0,7,2,0,1,3,11,6,5
62831,1,21,46,11,3,0,6,2,0,1,0,21,12,3
62832,1,27,24,11,3,0,9,3,0,2,1,2,0,2
62843,0,29,46,11,3,0,8,2,0,2,3,7,0,4
62845,0,24,44,11,1,0,8,5,0,1,1,9,8,1
62849,0,19,17,11,2,0,8,4,0,2,1,11,9,1
62858,0,27,48,11,1,0,7,4,0,1,1,9,1,3
62859,1,20,2,11,2,0,5,3,0,1,0,11,10,1
62874,0,25,16,11,4,0,7,1,0,2,1,3,6,5
62887,0,27,9,11,2,0,7,4,0,3,0,18,10,4
62889,0,32,51,11,3,0,5,2,0,1,1,15,2,1
62890,1,23,5,11,1,0,7,1,0,1,3,17,4,3
62891,0,19,33,11,2,0,9,5,0,2,3,11,10,5
62895,0,19,39,11,3,0,5,5,0,3,1,11,2,5
62896,1,31,14,11,4,0,9,3,0,0,0,18,12,2
62900,1,22,16,11,1,0,6,5,0,1,3,21,0,1
62901,0,22,21,11,1,0,8,4,0,1,1,17,8,2
62911,1,32,29,11,3,0,8,4,0,3,0,23,2,4
62921,1,24,44,11,4,0,6,3,0,0,3,11,6,2
62922,1,28,25,11,3,0,8,3,0,3,1,9,7,5
62923,1,27,45,11,4,0,8,2,0,1,1,27,10,4
62925,0,23,3,11,4,0,8,1,0,0,1,5,12,4
62930,1,20,44,11,5,0,8,4,0,2,3,11,10,1
62935,1,22,18,11,3,0,9,3,0,3,0,0,12,5
62938,1,30,24,11,3,0,6,5,0,0,3,19,10,1
62944,1,21,17,11,5,0,5,2,0,3,0,0,11,4
62966,1,24,18,11,4,0,7,1,0,1,1,4,3,5
62967,0,34,16,11,1,0,6,3,0,1,0,15,8,4
62985,0,33,6,11,1,0,8,4,0,1,3,19,0,2
62989,1,20,45,11,4,0,6,4,0,0,0,11,7,4
63004,1,29,5,11,5,0,8,5,0,2,0,2,10,1
63007,1,19,14,11,4,0,9,3,0,0,0,11,2,2
